,open,close,high,low,volume,money
2017/7/24,3724.38,3743.47,3755.19,3719.85,13486872200,1.54702E+11
2017/7/25,3742.64,3719.56,3752.16,3713.28,12167205900,1.33532E+11
2017/7/26,3722.88,3705.39,3738.53,3684.18,13632521000,1.46518E+11
2017/7/27,3700.86,3712.19,3716.69,3672.5,14500290400,1.61631E+11
2017/7/28,3703.49,3721.89,3725.54,3696.78,11141139200,1.25818E+11
2017/7/31,3722.43,3737.87,3746.52,3713.66,14842903900,1.6089E+11
2017/8/1,3738.74,3770.38,3770.4,3737.1,15254653900,1.73128E+11
2017/8/2,3768.19,3760.85,3784.35,3759.28,17229338300,1.89337E+11
2017/8/3,3755.11,3727.83,3766.35,3718.44,14615394400,1.6471E+11
2017/8/4,3724.72,3707.58,3738.73,3707,15747006000,1.68293E+11
2017/8/7,3701.22,3726.79,3730.78,3689.96,12423153000,1.34349E+11
2017/8/8,3724.33,3732.21,3737.33,3718.81,13724192800,1.46482E+11
2017/8/9,3728.03,3731.04,3739,3713.57,12467998900,1.37224E+11
2017/8/10,3724.96,3715.92,3746.86,3688.18,13008512800,1.48005E+11
2017/8/11,3687.93,3647.35,3700.49,3645.09,15038742100,1.61083E+11
2017/8/14,3651.38,3694.68,3698.37,3651.38,11530845100,1.40234E+11
2017/8/15,3695.78,3706.06,3719.29,3692.28,10644485700,1.24791E+11
2017/8/16,3701.13,3701.42,3707.14,3679.73,10413414100,1.27282E+11
2017/8/17,3707.07,3721.28,3722.62,3704.41,10865625100,1.3702E+11
2017/8/18,3707.19,3724.67,3733.49,3700.41,9656170500,1.23078E+11
2017/8/21,3731.84,3740.99,3744.26,3728.62,10031307300,1.23912E+11
2017/8/22,3745.75,3752.3,3758.29,3734.56,10029285600,1.31131E+11
2017/8/23,3747.61,3756.09,3772.46,3741.72,10496157300,1.24081E+11
2017/8/24,3755.89,3734.65,3765.71,3729.09,8994737200,1.07736E+11
2017/8/25,3736.29,3795.75,3795.97,3736.29,12994090000,1.50697E+11
2017/8/28,3805.66,3842.71,3866.94,3805.66,18557632500,2.36446E+11
2017/8/29,3839.18,3834.54,3847.93,3825.76,12822707000,1.58979E+11
2017/8/30,3834.27,3834.3,3854.71,3827.86,14135285700,1.66235E+11
2017/8/31,3835.84,3822.09,3840.2,3800.89,13294493500,1.57079E+11
2017/9/1,3825.34,3830.54,3843.62,3818.16,15864551100,1.8277E+11
2017/9/4,3828.54,3845.62,3847.09,3813.55,14956632000,1.75551E+11
2017/9/5,3845.55,3857.05,3865.29,3841.95,12496415500,1.4578E+11
2017/9/6,3846.75,3849.45,3858.25,3831.38,13139872300,1.55883E+11
2017/9/7,3851.69,3829.87,3858.16,3828.84,12388418100,1.56113E+11
2017/9/8,3830.07,3825.99,3843.02,3813.98,10603650400,1.34959E+11
2017/9/11,3828.34,3825.65,3850.74,3817.51,12388399700,1.54794E+11
2017/9/12,3832.24,3837.93,3849.39,3822,14419024200,1.87605E+11
2017/9/13,3835.55,3842.61,3847.78,3822.94,9541078500,1.26254E+11
2017/9/14,3843.57,3829.96,3854.49,3820.09,11535858300,1.43112E+11
2017/9/15,3826.14,3831.3,3843.3,3818.52,12242700600,1.53477E+11
2017/9/18,3832.96,3843.14,3862.36,3832.96,11793440500,1.52841E+11
2017/9/19,3849.88,3832.12,3857.3,3820.29,11243298700,1.45528E+11
2017/9/20,3830.15,3842.44,3850.94,3827.89,10112954200,1.35042E+11
2017/9/21,3843.26,3837.82,3860.8,3837.38,11109819200,1.44133E+11
2017/9/22,3826.46,3837.73,3842.25,3816.82,10061980200,1.28361E+11
2017/9/25,3829.22,3817.79,3835.39,3811.12,10394897600,1.3598E+11
2017/9/26,3810.33,3820.78,3821.69,3808.38,8186940700,1.01036E+11
2017/9/27,3818.96,3821.2,3832.57,3818.81,8565581100,1.09299E+11
2017/9/28,3821.59,3822.54,3827.33,3813.75,9354406900,1.15646E+11
2017/9/29,3825.2,3836.5,3852.22,3825.2,9330602800,1.16057E+11
2017/10/9,3910.11,3882.21,3918.84,3876.03,13553585100,1.71941E+11
2017/10/10,3883,3889.86,3900.74,3855.47,11253258600,1.5798E+11
2017/10/11,3886.82,3902.69,3913.07,3885.5,10441815100,1.44153E+11
2017/10/12,3902.02,3912.95,3917.44,3897.55,9434092100,1.23147E+11
2017/10/13,3912.97,3921,3927.17,3908.89,9014206800,1.14315E+11
2017/10/16,3926.28,3913.45,3947.42,3913.32,12135503300,1.50824E+11
2017/10/17,3910.79,3913.07,3924.61,3900.48,8224122700,1.06708E+11
2017/10/18,3914.82,3944.16,3944.41,3914.82,10096984100,1.2642E+11
2017/10/19,3940.58,3931.25,3944.03,3923.65,10652725200,1.3319E+11
2017/10/20,3918.53,3926.85,3928.96,3910.2,7298018000,94529636639
2017/10/23,3930.89,3930.8,3936.27,3920.66,8148498000,1.00281E+11
2017/10/24,3926.23,3959.4,3959.5,3922.03,9305815400,1.20192E+11
2017/10/25,3958.17,3976.95,3978.09,3954,8820545800,1.0682E+11
2017/10/26,3980.05,3993.58,4013.6,3973.55,12989546500,1.70489E+11
2017/10/27,3992.55,4021.97,4024.46,3991.35,12667284600,1.52975E+11
2017/10/30,4022.16,4009.72,4033.34,3960.27,15738760300,1.9349E+11
2017/10/31,3995.39,4006.72,4009.28,3983.26,10917877900,1.42897E+11
2017/11/1,4007.91,3996.62,4032.46,3991.32,13041738000,1.66477E+11
2017/11/2,3994.09,3997.13,3999.23,3971.38,12610057900,1.51981E+11
2017/11/3,3992.35,3992.7,3999.34,3963.03,12940443900,1.58142E+11
2017/11/6,3989.18,4020.89,4021.64,3975.41,12208115900,1.58912E+11
2017/11/7,4022.4,4054.25,4064.22,4021.36,15211666300,1.93991E+11
2017/11/8,4051.49,4048.01,4089.15,4040.58,15082771900,2.0095E+11
2017/11/9,4043.07,4075.9,4076.61,4038.4,12105633500,1.59247E+11
2017/11/10,4070.28,4111.91,4116.71,4067.66,14181716500,1.9887E+11
2017/11/13,4115.55,4128.07,4137.65,4115.55,15144630900,2.05931E+11
2017/11/14,4129.27,4099.35,4133.55,4086.89,14323693600,1.99605E+11
2017/11/15,4084.21,4073.67,4102.81,4055.72,12063569600,1.77753E+11
2017/11/16,4063.49,4105.01,4107.62,4062.27,12138441400,1.72904E+11
2017/11/17,4094.08,4120.85,4122.38,4081.37,19178411900,2.53079E+11
2017/11/20,4093.73,4143.83,4144.51,4060.96,13744725800,1.9159E+11
2017/11/21,4131.85,4217.7,4220.26,4129.98,18035082100,2.53302E+11
2017/11/22,4228.37,4227.57,4260.64,4191.15,18647700300,2.54298E+11
2017/11/23,4213.38,4102.4,4214.19,4086.9,17814722800,2.37537E+11
2017/11/24,4089.47,4104.2,4116.59,4057.49,13085804000,1.82912E+11
2017/11/27,4088.93,4049.95,4088.93,4037.15,14345526800,1.83005E+11
2017/11/28,4034.21,4055.82,4056.48,4010.3,10205809500,1.3554E+11
2017/11/29,4061.35,4053.75,4069.24,4004.69,12455364200,1.65743E+11
2017/11/30,4034.01,4006.1,4052.8,3988,10798334500,1.4583E+11
2017/12/1,4003.56,3998.14,4027.11,3984.38,9738691300,1.36011E+11
2017/12/4,3989.05,4018.86,4032.99,3982.32,10264721900,1.38223E+11
2017/12/5,4007.94,4040.17,4045.93,4006.54,15408707600,1.96338E+11
2017/12/6,4027.12,4015.82,4031.75,3964.81,10928620500,1.44115E+11
2017/12/7,4003.58,3971.06,4017.95,3955.99,9025404500,1.19651E+11
2017/12/8,3962.83,4003.38,4014.14,3955.44,8928286100,1.24371E+11
2017/12/11,4006.88,4069.5,4069.5,4005.27,9714894600,1.48477E+11
2017/12/12,4068.51,4016.02,4070.15,4015.45,8433871800,1.23515E+11
2017/12/13,4013.83,4050.09,4052.69,4004.74,7754613100,1.15006E+11
2017/12/14,4050.9,4026.15,4057.62,4013.85,8076886200,1.15087E+11
2017/12/15,4018.73,3980.86,4020.27,3974.93,8904438900,1.18474E+11
2017/12/18,3983.3,3985.29,4008.07,3967.93,7785337500,1.11724E+11
2017/12/19,3985.82,4035.33,4035.63,3985.82,7752898500,1.15998E+11
2017/12/20,4036.02,4030.49,4044.85,4015.63,9060450300,1.26813E+11
2017/12/21,4023.08,4067.85,4080.78,4014.65,9683608900,1.3782E+11
2017/12/22,4064.91,4054.6,4076.8,4048.49,7347368400,1.04426E+11
2017/12/25,4057.42,4041.54,4086.93,4026.45,9192696200,1.29939E+11
2017/12/26,4040.62,4053.62,4056.86,4015.3,9111879000,1.19725E+11
2017/12/27,4045.28,3991.21,4047.74,3986.74,10515357700,1.40517E+11
2017/12/28,3993,4018.9,4036.7,3980.24,11854288600,1.53637E+11
2017/12/29,4022.88,4030.85,4043.14,4012.87,9048668300,1.21257E+11
2018/1/2,4045.21,4087.4,4087.78,4045.21,14693543500,1.78402E+11
2018/1/3,4091.46,4111.39,4140.05,4088.73,15185221800,2.05727E+11
2018/1/4,4114.12,4128.81,4137.64,4105.89,13454379400,1.74524E+11
2018/1/5,4133.34,4138.75,4151.28,4123.28,14900987200,1.85206E+11
2018/1/8,4140.85,4160.16,4166.32,4127.31,17387766600,2.26404E+11
2018/1/9,4157.54,4189.3,4191.28,4153.5,13903429400,1.81975E+11
2018/1/10,4187.2,4207.81,4211.05,4175.14,15112166600,1.9485E+11
2018/1/11,4197.11,4205.59,4211.8,4181.96,12157853900,1.70407E+11
2018/1/12,4205.14,4225,4227.39,4199.03,11135479400,1.57606E+11
2018/1/15,4229.84,4225.24,4262.93,4216.36,17090789700,2.34987E+11
2018/1/16,4215.62,4258.47,4260.21,4213.13,16149496300,2.28271E+11
2018/1/17,4261.78,4248.12,4283.34,4230.54,21431103200,2.84554E+11
2018/1/18,4259.38,4271.42,4292.64,4246.68,17203284600,2.2529E+11
2018/1/19,4281.94,4285.4,4316.57,4269.62,20949057000,2.58555E+11
2018/1/22,4276.48,4336.6,4338.48,4275.9,17464319500,2.3396E+11
2018/1/23,4346.89,4382.61,4383.57,4346.79,20186758500,2.57113E+11
2018/1/24,4389.45,4389.89,4397.82,4349.09,21981888900,2.84471E+11
2018/1/25,4381.98,4365.08,4392.2,4336.24,19537495000,2.50308E+11
2018/1/26,4352.22,4381.3,4403.34,4351.49,17722723700,2.23331E+11
2018/1/29,4387.06,4302.02,4395.91,4287.11,19110035400,2.56176E+11
2018/1/30,4286.68,4256.1,4308.51,4251.57,13903473000,1.86651E+11
2018/1/31,4234.11,4275.9,4287.86,4232.77,14521016400,1.94402E+11
2018/2/1,4276.34,4245.9,4287.39,4214.29,19000293400,2.3923E+11
2018/2/2,4213.94,4271.23,4271.76,4181.78,14606682700,1.9117E+11
2018/2/5,4204.46,4274.15,4274.15,4200.14,16134779900,2.1736E+11
2018/2/6,4182.33,4148.89,4211.52,4131.56,21491045000,2.79415E+11
2018/2/7,4205.74,4050.5,4212.57,4048.42,20312749300,2.61507E+11
2018/2/8,4022.88,4012.05,4071.67,3974.68,15926998500,1.99062E+11
2018/2/9,3896.17,3840.65,3911.29,3759.15,20634982800,2.46775E+11
2018/2/12,3846.27,3890.1,3907.84,3828.07,11618263700,1.49858E+11
2018/2/13,3925.6,3935.63,3986.98,3925.6,11256588500,1.44479E+11
2018/2/14,3945.09,3966.96,3971.4,3923.13,7108133800,93110201390
2018/2/22,4020.97,4052.73,4058.79,4009.92,10581157100,1.38334E+11
2018/2/23,4061.75,4071.09,4085.2,4035.23,9945874600,1.28196E+11
2018/2/26,4093.4,4118.42,4128.74,4048.98,13788100100,1.79013E+11
2018/2/27,4120.87,4058.98,4120.87,4051.81,12593447000,1.69685E+11
2018/2/28,4016.79,4023.64,4051.71,3991.71,10934359300,1.52494E+11
2018/3/1,3994.87,4049.09,4061.03,3986.89,11019985200,1.46003E+11
2018/3/2,4014.95,4016.46,4044.42,4006.94,9616500000,1.30931E+11
2018/3/5,4021.66,4018.1,4042.83,3995.87,8795254800,1.18198E+11
2018/3/6,4034.99,4066.56,4067.55,3998.93,13876244400,1.71371E+11
2018/3/7,4063.5,4036.65,4089.7,4027.94,10695242600,1.36572E+11
2018/3/8,4038.95,4077.6,4078.23,4029.71,9115581000,1.23635E+11
2018/3/9,4088.07,4108.87,4110.67,4076.45,11370180800,1.50024E+11
2018/3/12,4130.71,4127.67,4139.53,4112.77,14090673900,1.90368E+11
2018/3/13,4124.33,4091.25,4130.28,4087.56,11176643000,1.41174E+11
2018/3/14,4076.06,4073.34,4089.09,4066.49,9901340900,1.31538E+11
2018/3/15,4058.71,4096.16,4098.99,4058.71,8816115600,1.26882E+11
2018/3/16,4096.89,4056.42,4110.05,4055.82,8489618800,1.22125E+11
2018/3/19,4054.62,4074.25,4074.52,4033.52,8150288200,1.18184E+11
2018/3/20,4045.74,4077.7,4080.19,4040.31,8060528000,1.1198E+11
2018/3/21,4097.02,4061.05,4110.12,4046.24,9760948800,1.3933E+11
2018/3/22,4062.07,4020.35,4072.38,4003.72,8909525900,1.27664E+11
2018/3/23,3896.74,3904.94,3928.51,3834.94,18008044900,2.18905E+11
2018/3/26,3862.69,3879.89,3883.9,3829.92,11513912800,1.56605E+11
2018/3/27,3927.49,3913.27,3936.78,3881.87,11370071100,1.62292E+11
2018/3/28,3865.05,3842.72,3907.28,3835.88,10149490800,1.55849E+11
2018/3/29,3854.59,3894.05,3913.96,3794.26,11662906600,1.64997E+11
2018/3/30,3893.75,3898.5,3915.35,3879.21,9751227000,1.37959E+11
2018/4/2,3897.01,3886.92,3937.02,3882.89,11124266600,1.59356E+11
2018/4/3,3850.15,3862.48,3878.15,3839.93,9513736900,1.3205E+11
2018/4/4,3873.63,3854.86,3898.61,3852.5,8873060900,1.31593E+11
2018/4/9,3851.95,3852.93,3870.67,3827.41,8410546200,1.18167E+11
2018/4/10,3860.72,3927.17,3927.42,3851.8,10617372200,1.37941E+11
2018/4/11,3934.17,3938.34,3958.71,3924.96,11193302100,1.39989E+11
2018/4/12,3935.67,3898.64,3937.78,3896.18,8269949000,1.08076E+11
2018/4/13,3920.74,3871.14,3929.95,3866.19,7154420300,98921826969
2018/4/16,3862.47,3808.86,3869.16,3789.61,9921777000,1.31567E+11
2018/4/17,3812.87,3748.64,3822.63,3745.44,9061079000,1.26519E+11
2018/4/18,3785.31,3766.28,3789.66,3708.11,10667670600,1.43078E+11
2018/4/19,3774.78,3811.84,3824.03,3767.8,9905406000,1.2752E+11
2018/4/20,3801.21,3760.85,3815.44,3750.1,9928292500,1.23551E+11
2018/4/23,3754.69,3766.33,3787.4,3735.18,9035629100,1.11763E+11
2018/4/24,3769.88,3843.49,3854.43,3769.88,11421952500,1.45701E+11
2018/4/25,3824.59,3828.7,3838.69,3817.03,7817261200,1.0575E+11
2018/4/26,3823.39,3755.49,3828.71,3744.89,8715064100,1.25772E+11
2018/4/27,3771.04,3756.88,3776.98,3714.64,8953172600,1.42114E+11
2018/5/2,3769.93,3763.65,3787.3,3744.55,8330103500,1.20083E+11
2018/5/3,3756.17,3793,3797.53,3732.37,9396111800,1.2274E+11
2018/5/4,3784.32,3774.6,3801.52,3770.94,7155428800,98315254609
2018/5/7,3782.54,3834.19,3834.59,3776.03,8728619500,1.26355E+11
2018/5/8,3834.61,3878.68,3892.07,3833.73,9421515700,1.35446E+11
2018/5/9,3876.13,3871.62,3878.94,3855.74,6671296600,92322896271
2018/5/10,3882.84,3893.06,3894.49,3867.31,7066780900,1.03255E+11
2018/5/11,3902.15,3872.84,3903.34,3871.95,7335660400,1.07715E+11
2018/5/14,3886.87,3909.29,3919.3,3886.87,8197599900,1.2252E+11
2018/5/15,3920.14,3924.1,3924.34,3892.92,7604955500,1.06092E+11
2018/5/16,3909.82,3892.84,3923.34,3889.19,7191364600,1.06534E+11
2018/5/17,3895.49,3864.05,3899.51,3858.85,5903012300,87104164680
2018/5/18,3860.16,3903.06,3903.06,3841.9,7261395600,96823851809
2018/5/21,3925.54,3921.24,3937.46,3913.6,9264173700,1.20529E+11
2018/5/22,3918.82,3906.21,3918.82,3881.17,7536877800,1.02883E+11
2018/5/23,3898.27,3854.58,3898.27,3854.58,8372231900,1.10685E+11
2018/5/24,3853.29,3827.22,3859.1,3823.92,6834502200,93408219637
2018/5/25,3823.74,3816.5,3841.12,3804.13,7083638600,95667543827
2018/5/28,3816.26,3833.26,3846.55,3799.32,7152113200,1.00002E+11
2018/5/29,3824.19,3804.01,3841.78,3800.67,8155266200,1.17289E+11
2018/5/30,3755.18,3723.37,3767.89,3722.07,8791328500,1.15859E+11
2018/5/31,3749.3,3802.38,3804.79,3742.53,9266689400,1.30545E+11
2018/6/1,3789.67,3770.59,3802.54,3753.84,7782181300,1.05935E+11
2018/6/4,3785.19,3807.58,3813.41,3776.62,7662434100,1.15146E+11
2018/6/5,3811.29,3845.32,3845.56,3800.93,7868736000,1.21261E+11
2018/6/6,3839.68,3837.35,3848.33,3830.9,7311723700,1.07142E+11
2018/6/7,3846.94,3831.01,3859.85,3827.69,8025614700,1.12366E+11
2018/6/8,3819.45,3779.62,3819.46,3759.27,8333733500,1.07819E+11
2018/6/11,3770.21,3779.98,3792.55,3756.51,6870983400,1.05598E+11
2018/6/12,3783.19,3825.95,3830.47,3765.26,7320624400,1.16217E+11
2018/6/13,3814.62,3788.34,3817.45,3782.07,6637797000,97185498920
2018/6/14,3774.64,3773.37,3808.16,3759.25,6847132200,99234014984
2018/6/15,3763.04,3753.43,3780.34,3737.43,8548889300,1.09535E+11
2018/6/19,3702.67,3621.12,3712.82,3583.02,16070654200,1.93849E+11
2018/6/20,3602.55,3635.44,3649.34,3578.17,8671809800,1.12805E+11
2018/6/21,3633.56,3592.97,3673.56,3589.49,9390855200,1.15584E+11
2018/6/22,3567.89,3608.9,3609.08,3542.46,7511786400,89687282053
2018/6/25,3625.8,3560.48,3631.03,3559.03,7987707800,1.0669E+11
2018/6/26,3521.59,3531.11,3541.78,3478.21,8498526900,1.08132E+11
2018/6/27,3525.13,3459.26,3537.66,3441.78,8149181700,1.07629E+11
2018/6/28,3434.94,3423.53,3477.06,3416.95,7591805100,98570527345
2018/6/29,3431.96,3510.98,3512.38,3425.22,7725703100,97616367299
2018/7/2,3504.46,3407.96,3506.9,3383.5,8435144900,1.07602E+11
2018/7/3,3410.48,3409.28,3422.04,3319.29,9527869300,1.29898E+11
2018/7/4,3398.78,3363.75,3418.33,3359.09,7515799700,93648559089
2018/7/5,3365.55,3342.44,3398.49,3330.71,8158798100,97544619590
2018/7/6,3347.06,3365.12,3396.25,3295.73,8609757900,1.09482E+11
2018/7/9,3378.91,3459.18,3459.32,3378.91,7660154500,1.00919E+11
2018/7/10,3464.91,3467.52,3474.14,3437.27,6954882300,90127445728
2018/7/11,3398.93,3407.53,3427.57,3375.14,7204095000,89661507129
2018/7/12,3403.33,3481.06,3499.1,3403.33,9635356400,1.17806E+11
2018/7/13,3488.5,3492.69,3499.76,3474.91,7295589700,99800184924
2018/7/16,3488.97,3472.09,3506.24,3459.73,6828199900,90754288081
2018/7/17,3466.42,3449.38,3467.19,3420.97,6198307600,85720563654
2018/7/18,3456.61,3431.32,3479.26,3430.16,6653033000,88556873195
2018/7/19,3444.8,3428.34,3466.51,3417.96,6847771600,88804907805
2018/7/20,3426.46,3492.89,3505.93,3398.95,10198472700,1.22197E+11
2018/7/23,3471.86,3525.75,3527.53,3464.65,11903662700,1.43961E+11
2018/7/24,3530.66,3581.71,3596.51,3530.66,15691243500,1.77449E+11
2018/7/25,3589.51,3577.75,3589.98,3566.31,9675850100,1.12177E+11
2018/7/26,3583.32,3536.25,3593.92,3528.64,9034964100,1.05577E+11
2018/7/27,3533.77,3521.23,3545.41,3512.7,7017810400,81192174902
2018/7/30,3520.85,3515.08,3550.9,3489.55,8211699500,96183097601
2018/7/31,3510.47,3517.66,3528.15,3493.15,6798081700,80022152109
2018/8/1,3530.03,3447.39,3543.61,3446.78,9034861700,1.07477E+11
2018/8/2,3434.35,3370.96,3434.35,3322.1,10130872700,1.22401E+11
2018/8/3,3366.66,3315.28,3381.34,3315.2,7079691000,91395987151
2018/8/6,3312.82,3273.27,3344.25,3257.69,7797508300,97517991022
2018/8/7,3284.98,3368.87,3368.96,3263.5,9178391600,1.07512E+11
2018/8/8,3362.15,3314.51,3368.16,3311.77,7928486500,90958912013
2018/8/9,3303.48,3397.53,3408.39,3299.62,9195757200,1.08802E+11
2018/8/10,3398.41,3405.02,3424.04,3380.57,6896729900,85634522136
2018/8/13,3369.98,3390.34,3396.19,3336.7,7619153200,90869290864
2018/8/14,3386.48,3372.91,3391.73,3356.61,6065144600,72121992610
2018/8/15,3371.96,3291.98,3372.14,3288.71,6817405500,83402193917
2018/8/16,3251.86,3276.73,3315.2,3231.56,7654736600,89269175663
2018/8/17,3305.9,3229.62,3311.57,3224.1,6739541300,84452452538
2018/8/20,3238.22,3267.25,3267.25,3209.01,7090422800,88963382602
2018/8/21,3271.84,3326.65,3331.71,3270.03,7520558300,97925840442
2018/8/22,3328.97,3307.95,3328.97,3299.39,5078705700,66548536184
2018/8/23,3308.46,3320.03,3336.11,3285.81,6111233400,80212785558
2018/8/24,3308.48,3325.33,3353.04,3291.87,6376589700,77197847852
2018/8/27,3339.39,3406.57,3406.57,3339.26,9427008200,1.14961E+11
2018/8/28,3408.15,3400.17,3416.59,3388.81,7544536300,94945949810
2018/8/29,3393.05,3386.57,3398.71,3377.12,6702040400,79072300213
2018/8/30,3385.81,3351.09,3402.56,3349.47,6838529000,80226052652
2018/8/31,3333.38,3334.5,3356.58,3310.87,7620563000,96091892858
2018/9/3,3320.69,3321.82,3325.61,3291.78,6642985500,81305681453
2018/9/4,3324.19,3363.9,3370.96,3307.96,6708880700,85892034874
2018/9/5,3349.7,3298.14,3354.2,3298.14,6430188800,80656675217
2018/9/6,3286.66,3262.88,3311.5,3253.76,6230028800,79373138216
2018/9/7,3273.89,3277.64,3316.61,3253.72,6394740800,81263439990
2018/9/10,3271.38,3230.07,3277.88,3227.85,6381705100,76175580337
2018/9/11,3229.71,3224.21,3245.62,3209.11,5849130500,67722118923
2018/9/12,3216.99,3202.02,3225.6,3194.98,5462789900,68887020056
2018/9/13,3239.69,3236.57,3249.59,3191.4,6729032700,85887962113
2018/9/14,3242.83,3242.09,3254.1,3227.94,6013064000,76481211956
2018/9/17,3224.93,3204.92,3230.79,3200.51,5225954700,60650940908
2018/9/18,3193.64,3269.43,3270.11,3193.64,7042503500,83899137593
2018/9/19,3262,3312.48,3335.99,3258.31,8917066600,1.09395E+11
2018/9/20,3314.88,3310.13,3332.31,3303.07,6456105700,76660845175
2018/9/21,3320.7,3410.49,3410.49,3307.77,10841600500,1.23573E+11
2018/9/25,3375.97,3379.8,3394.38,3367.03,6905469300,82870029933
2018/9/26,3388.56,3417.24,3448.26,3383.24,9317334300,1.19113E+11
2018/9/27,3415.95,3403.59,3423.71,3394.73,6976524100,87573300845
2018/9/28,3409.96,3438.86,3444.99,3404.7,8437775600,94880274572
2018/10/8,3361.56,3290.9,3364.46,3285.25,9788898900,1.14164E+11
2018/10/9,3290.17,3288.69,3309.8,3276.13,6672327400,78372941345
2018/10/10,3295.43,3281.6,3315.73,3256.58,6449282800,79166808585
2018/10/11,3179.54,3124.11,3209.52,3099.04,12094134200,1.25723E+11
2018/10/12,3123.37,3170.73,3184.12,3094.97,9861115100,1.04423E+11
2018/10/15,3173.85,3126.45,3183.13,3120.23,6960502300,77137696800
2018/10/16,3128.58,3100.97,3166.09,3089.37,6888772100,75206470956
2018/10/17,3140.68,3118.25,3149.13,3062.55,7683713800,86132695913
2018/10/18,3097.79,3044.39,3097.79,3043.38,7377196800,79703731919
2018/10/19,3017.75,3134.95,3137.75,3009.5,9883968800,1.10951E+11
2018/10/22,3159.56,3270.27,3297.38,3159.56,14586204500,1.70651E+11
2018/10/23,3273.13,3183.43,3276.02,3163.57,12101324100,1.42589E+11
2018/10/24,3169.46,3188.2,3245.4,3164.29,11090974400,1.20954E+11
2018/10/25,3107.84,3194.31,3197.32,3099.89,10695181700,1.13292E+11
2018/10/26,3204.28,3173.64,3218.1,3151.92,10129935400,1.0607E+11
2018/10/29,3157.49,3076.89,3158.81,3062.58,9183978900,1.08479E+11
2018/10/30,3061.93,3110.26,3146.63,3050.77,11607010100,1.31767E+11
2018/10/31,3116.66,3153.82,3168.92,3106.03,11120745500,1.171E+11
2018/11/1,3185.2,3177.03,3217.8,3173.1,13265337900,1.45919E+11
2018/11/2,3258.61,3290.25,3290.25,3222.44,15346610400,1.78341E+11
2018/11/5,3269.47,3262.84,3279.88,3230.36,10970668300,1.23631E+11
2018/11/6,3254.98,3243.15,3254.98,3213.89,8386913800,91703898055
2018/11/7,3243.88,3221.91,3270.5,3218.42,9161552800,1.01815E+11
2018/11/8,3251.73,3212.77,3253.57,3207.71,7641454000,85221664741
2018/11/9,3193.3,3167.44,3193.3,3166.31,8428276200,88194192202
2018/11/12,3160.25,3205.14,3206.51,3152.44,8806239100,97363052032
2018/11/13,3164.92,3237.38,3254.77,3161.1,12649346400,1.25603E+11
2018/11/14,3233.64,3204.94,3239.24,3200.23,11380865900,1.05387E+11
2018/11/15,3201.28,3242.37,3242.38,3198.78,9855881000,1.00119E+11
2018/11/16,3242.88,3257.67,3282.39,3223.72,12687683500,1.3538E+11
2018/11/19,3258.79,3294.6,3294.6,3251.07,11595659500,1.23189E+11
2018/11/20,3268.08,3218.41,3278.78,3213.68,10936115400,1.14155E+11
2018/11/21,3187.1,3226.49,3230.26,3185.24,8411972600,87813273908
2018/11/22,3232.97,3214.43,3235.45,3199.7,6509829100,70083372615
2018/11/23,3208.59,3143.48,3212.2,3139.39,8463825500,86864946184
2018/11/26,3148.67,3141.24,3169.44,3131.64,5937914000,61899479599
2018/11/27,3152.77,3137.24,3162.01,3126.29,5540783200,61946261110
2018/11/28,3137.75,3178.93,3179.41,3126.62,7488195500,77620553113
2018/11/29,3198.83,3137.65,3204.86,3137.65,8049846600,86927611883
2018/11/30,3136.2,3172.69,3175.15,3132.42,7092104400,77297697684
2018/12/3,3260.69,3260.95,3273.64,3228.36,12148715700,1.45828E+11
2018/12/4,3256.23,3267.71,3267.94,3243.7,7941503900,90543600274
2018/12/5,3224.26,3252,3266.9,3219.98,7615305200,90909093830
2018/12/6,3218.11,3181.67,3223.52,3179.89,7632877100,95678883444
2018/12/7,3187.49,3181.56,3193.82,3176.71,5336192400,66323970657
2018/12/10,3153.52,3144.76,3170.15,3134.38,6343727300,73717204733
2018/12/11,3148.23,3159.82,3161.96,3143.61,5322387700,60014969779
2018/12/12,3181.57,3170.61,3182.21,3160.28,5330991400,60536223474
2018/12/13,3178.89,3219.69,3234.08,3169.42,9044275500,1.03375E+11
2018/12/14,3207.35,3165.91,3210.72,3165.91,8430125000,91576900505
2018/12/17,3158.28,3161.2,3167.51,3134.37,6649700700,77151490858
2018/12/18,3139.95,3128.43,3165,3114.47,6382031900,72035451400
2018/12/19,3133.74,3091.13,3137.01,3086.76,5552229900,67872922423
2018/12/20,3083.54,3067.42,3097.72,3044.29,6974946300,78181426504
2018/12/21,3055.33,3029.4,3057.4,3007.61,7675810100,84824064753
2018/12/24,3015.5,3038.2,3040.35,3007.33,5729961500,63880740605
2018/12/25,3006.88,3017.28,3030.14,2964.88,7868942500,80413567307
2018/12/26,3012.87,3002.03,3029.06,2996.48,5564703200,58574968998
2018/12/27,3042.95,2990.51,3047.23,2990.51,8054178500,81159269974
2018/12/28,2994.8,3010.65,3024.35,2984.82,7105377900,78145310042
2019/1/2,3017.07,2969.54,3018.78,2958.49,6866302100,76105571278
2019/1/3,2963.02,2964.84,3000.44,2953.25,7086710300,76664797393
2019/1/4,2940.19,3035.87,3036.81,2935.83,10331897200,1.07141E+11
2019/1/7,3055.15,3054.3,3061.75,3035.91,10116435900,1.05704E+11
